"Площадь, м^2",Этаж квартиры,Кол-во этажей в доме,"Расстояние до центра, км",Чистовая отделка,Проверено в Росреестре,От зайстройщика,Есть Балкон,Есть Лоджия,Metro_Аметьево,Metro_Горки,Metro_Дубравная,Metro_Козья слобода,Metro_Кремлёвская,Metro_Площадь Тукая,Metro_Проспект Победы,Metro_Северный вокзал,Metro_Суконная слобода,Metro_Яшьлек,Цена_log
60.5,22,25,3.885114415829032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.548229501453264
50.0,16,20,2.4532102276738774,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.54336345172214
31.7,8,20,6.104600615518209,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16.03580040823149
18.5,4,9,7.446198228584033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.20155513789144
35.3,4,17,5.957155492665508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.300663760688934
25.8,2,10,14.738298160449242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.569914413658926
56.6,3,15,6.293107568942538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.17542081200629
38.0,12,14,8.498189540418622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.106974135536174
113.8,7,24,2.9524205555268623,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.6867115897055
109.1,7,18,7.757710996669773,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.41745930231292
79.4,14,20,2.9041799626762765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.917043295384683
100.6,2,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.62485307079295
15.0,4,5,2.7723956392202824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.145234832146
45.1,5,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.375898064449544
69.3,6,6,21.737622654095706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.095440960393514
39.1,22,24,4.529145293106693,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.249124001084017
36.9,5,9,6.384503733845037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.183090099395244
38.4,16,17,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.191090596785127
64.0,1,18,3.4172927956764907,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.454567959008102
57.9,8,14,7.9058736301140895,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.13789837629371
35.0,10,10,8.23674917415075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.894952224644102
30.1,1,5,4.416493183130656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.59046307836746
72.7,2,8,3.9187150983231582,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.722411672456456
65.0,20,20,2.969593748877564,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.700311326676903
40.3,2,5,5.622684411513582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.745581788127712
77.2,6,10,2.334697115953156,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.489659276356317
83.0,2,10,6.88575357210783,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.132984361974234
61.0,4,12,2.9524205555268623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.14230765295811
62.6,3,18,3.417161813375351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.41820031748273
52.1,3,4,15.63998635804528,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.973675591380976
47.7,1,5,3.619089379165152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.816990693309524
46.9,8,19,5.016667241827628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.26219608151216
91.1,1,4,15.013714774489117,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.51346335139805
44.3,5,10,3.50476571642668,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.337231261196273
31.0,9,14,7.95858623052222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.86963441986494
19.5,3,5,6.022975893053392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.317363482435562
26.9,6,19,3.685840683252179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.085985700303194
76.2,1,10,9.198782859893834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.45385341812129
75.6,5,9,14.738298160449242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.205465388729053
43.0,3,26,4.4449793015783925,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.316946591670696
71.2,9,9,1.851083511094592,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.906553056777135
22.0,1,9,3.4386917831587285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.253685778321676
54.0,3,15,8.40302363366116,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.379690465629075
52.3,9,10,6.272487468989085,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.15056293790124
19.0,3,5,3.323427536264124,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.454507466814658
10.0,2,5,5.049340138173353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.646243837206535
71.0,2,18,13.086067788918587,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.417600137455167
22.3,18,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.949677117676545
60.5,3,9,3.747863364257632,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.29204904211537
44.5,5,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.224031091315265
82.0,2,17,6.340656735804854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.701004382508874
37.1,9,9,7.227532572245303,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.83705825367553
37.2,17,18,14.842584865326602,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.615568995296266
56.9,4,5,13.020379482682998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.21884564447437
59.0,5,25,5.975895980960924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.53943417383957
73.0,8,22,6.065404408070075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.51142076665325
15.0,4,5,2.7723956392202824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.145234832146
58.7,6,20,3.509972755466052,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.91108821173685
141.8,6,8,4.576981854121093,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17.02997671452055
46.3,3,8,1.067373152744839,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17.034250413589078
89.9,4,19,3.008401749189452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.18784728195857
51.7,4,9,5.082216176406547,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.25262663132851
81.2,5,19,15.406827493016452,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.14765455028724
30.6,1,22,6.182144885408042,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.948492985055545
31.9,7,24,6.204221523213351,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.984422191099869
65.5,1,9,8.067235580524942,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.142788361109663
34.8,2,2,9.642711651654304,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.414898336565054
36.7,6,17,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.146411059146544
45.0,4,5,6.19871562154066,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.83705825367553
49.0,2,3,17.998627149517425,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.422946668128484
76.0,3,23,1.211439396607261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.09329738665567
43.0,3,9,4.322456522422119,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.618264755178593
56.5,3,19,5.150286304620739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.65332547499614
76.0,8,10,6.702252761334477,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.450990137916232
67.0,9,10,2.7938446635325165,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.733281344102608
42.2,3,3,7.670267846639386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.747032114495013
41.5,1,10,7.061773786236366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.894952224644102
95.8,4,5,0.674058880563199,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17.21336907180573
74.0,10,25,8.833398249776666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.447327525014515
35.1,1,10,8.637644798871317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.761420707019587
19.5,3,5,6.022975893053392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.317363482435562
77.0,2,14,4.002666210585466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.618264755178593
111.4,2,3,1.6586195902576597,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17.367964292069146
43.0,10,16,7.101726410494061,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.967272877502799
36.5,5,19,12.86033109261013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.826405690977799
42.9,4,6,1.1435125222947389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.108045416114916
53.5,8,10,7.245272819979968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13780033228148
65.9,19,23,5.688334347229077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.65750878988526
57.8,4,5,4.5047773126974535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0116235176825
96.5,8,20,6.222253603675545,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.646957696137928
74.3,3,7,19.87947559251168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.359472049088183
36.4,10,10,6.386955944220803,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.213405921671733
57.0,17,19,4.583124474549657,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.454567959008102
62.9,4,9,6.161086980581678,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.13789837629371
42.6,4,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.11493074793216
15.0,3,5,4.958628260906187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.897316067298997
57.5,1,8,3.9187150983231582,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.588099342704055
39.4,16,25,5.975895980960924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.253500375300764
35.0,1,6,3.980259000514777,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.520258832020865
22.1,4,13,7.867883218889441,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.72287587968973
54.5,7,18,7.739512628823443,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.152497174294005
29.7,3,3,7.119432415153199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.18922639004183
13.5,2,5,3.166258560637459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.946912992035967
55.2,4,5,2.5551437437958806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.3003339542868
62.6,10,19,4.075835805891503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.083176585097146
36.1,1,10,7.599033607594183,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.76127798254922
43.3,9,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.19650684381969
33.8,3,3,20.49249293750556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.573368647930426
42.1,2,17,5.957155492665508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.237941712667855
57.0,2,20,3.6817125452285473,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16.837436804308048
73.4,1,10,6.348495833158853,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.60667572712668
67.8,20,24,5.856430937686289,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,16.63385335201067
59.6,13,19,5.031559409517889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.380459992348886
68.5,14,16,3.826166741172525,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.58182966719046
50.0,20,21,3.0289009851290976,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.99147892357485
56.6,4,15,6.293107568942538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.18388348512928
66.5,10,11,7.798910856212148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.379690465629075
64.8,2,8,1.5954474900928997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.993147676499913
66.5,10,11,7.798910856212148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.379690465629075
92.4,22,22,8.201388211856989,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.249497794707484
21.8,22,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.934172932989691
74.6,2,25,8.833398249776666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.455638813933145
65.8,13,16,3.826166741172525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.440179222591198
53.5,7,15,4.393373127410269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.249124001084017
33.3,1,9,4.390765471951017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.694975760283178
65.4,6,10,8.08567422171904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.213405921671733
46.3,18,19,14.046392694323757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.059406760654173
94.5,8,10,9.354827436118542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.510070236456116
84.5,3,28,2.873056523654966,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17.069753565279804
31.9,7,24,6.204221523213351,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15.984422191099869
15.3,1,10,3.913393931032165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.319588176962746
48.8,22,25,8.883323606036855,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.189113231338155
53.1,7,17,12.86033109261013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.0625830467363
17.6,4,9,7.285635081241549,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.11023799953124
34.6,9,9,6.638607620414206,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.687159030746301
52.0,9,19,14.292141067646844,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.990148750276969
44.5,8,17,5.957155492665508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.399351192425147
65.9,8,10,3.693686517752841,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16.300417291085605
50.0,4,10,8.540920860742979,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.34523130322334
58.4,4,5,4.81531567837314,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.856601138147177
37.8,15,23,4.47032874729003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.11709525072483
38.7,5,23,2.608824087631468,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.50675370854671
58.8,5,6,1.211439396607261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.642824239064897
54.9,4,5,13.06546463822456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.171636512673075
61.7,2,9,5.103305271082398,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.523560159066303
31.4,5,5,3.88052244223814,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.83705825367553
32.7,4,5,4.594624560409772,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15.61540369240562
78.5,3,14,3.732491671359808,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.907152240839626
32.0,1,5,3.3897561717758378,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.607270193858982
59.7,21,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.584521700791626
31.8,16,17,7.812977348168252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.978833698567334
56.6,4,15,6.293107568942538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.18388348512928
76.3,3,7,14.922735526441498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.171636512673075
85.4,3,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.467089238672973
35.0,5,24,8.68172141470722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.919644834185693
30.1,5,5,11.55917154588194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.555976908243359
30.4,3,20,2.9041799626762765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.02598047169963
20.5,1,9,6.0124473644006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.35237799261728
42.9,5,5,11.621001273962971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.373655386537118
42.0,11,22,5.102632585594956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.13789837629371
99.0,7,22,4.876661665659721,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.84805685283375
104.6,9,14,8.465379147411506,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.993564429978885
76.7,6,7,1.211439396607261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.050166459922526
60.6,3,7,2.996802973062141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.5563506464056
39.1,5,9,13.907602690715072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.593002224456317
20.0,1,9,5.079935828614964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.214227685996272
60.9,10,20,2.9041799626762765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.615410473512515
17.1,4,9,7.201058946511503,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.150511887854474
50.2,6,9,4.673060041268758,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.055155957680714
45.7,3,3,10.876237114756645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.64006001130563
42.0,5,9,3.270750972323094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.23124583819263
24.5,6,18,13.086067788918587,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.691148599291397
19.0,5,5,4.983816192778577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.173919972664004
15.0,3,5,4.958628260906187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.897316067298997
40.5,1,4,15.256848078655702,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.06864287230839
62.6,5,25,12.925310539717035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.261589837229636
30.2,3,5,1.8034309030633136,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15.943742382861155
71.1,2,7,1.211439396607261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.94258030050135
145.8,17,19,2.7249552494842804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.49726269801087
28.2,20,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.02378508137718
95.0,3,10,8.045830101628312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.61887099947687
52.0,4,9,14.757246284002548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.88363846616608
56.6,6,15,6.275698505265608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.02378508137718
39.1,2,5,25.512753100791144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.18922639004183
37.4,6,16,13.649838360057831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.633587497847351
72.1,14,24,5.856430937686289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.70353962946782
52.9,6,18,8.116841776321495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.128046080821385
20.5,1,9,6.0124473644006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.35237799261728
29.8,19,20,2.9041799626762765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.006046259006514
45.4,3,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.170004850637262
36.0,4,11,8.42659053747315,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.856731016694035
17.4,3,3,0.6532487093983349,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15.564710586686562
86.9,4,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.48450116893219
32.7,2,9,7.498483318077922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.38037691198112
45.2,3,3,13.521931257839867,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.65590160735941
38.0,10,14,8.530701394784979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.86963441986494
52.8,4,25,3.885114415829032,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.41458244781166
25.8,10,27,5.474646783799237,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.04552506565036
68.0,12,13,6.041065332059904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.49461250573535
33.7,9,20,6.222253603675545,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.066802461833923
63.4,15,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.597800879631077
35.7,25,25,8.83467442605838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.8317461568961
30.3,2,3,20.587856271164547,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.483217567201578
103.6,5,7,3.9187150983231582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.953176370790878
53.0,3,17,5.53320655127912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.252539214928035
53.8,4,5,2.833061332277805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.213405921671733
18.5,3,5,4.784318665088035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.053885078862573
74.3,7,8,19.87947559251168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.401769777313763
32.0,10,19,4.301404785309145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.830413711839864
70.2,15,26,6.341970225569868,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.564702766377184
65.9,12,22,5.688334347229077,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.646538810563683
89.9,1,4,15.013714774489117,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.50020348950862
72.8,3,17,13.125020045464847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.458573497259877
22.0,2,4,1.0547389260310398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.341567078850604
62.2,3,5,20.1373674682769,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.663965528349177
45.2,5,5,15.936379508138527,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.573196219302087
68.1,6,9,1.2967807726307847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.860033043306743
41.8,5,9,3.668840518000265,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.171636512673075
16.5,4,5,5.055124122770958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.99416586199818
15.8,6,9,10.587872643369252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.845130332288226
36.6,5,14,7.673755779904167,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.793749732447525
82.2,19,20,6.222253603675545,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,16.555059490725338
61.9,12,14,8.35928556566316,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.725085689565972
71.0,2,13,7.98421794023207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.494651003481916
54.7,3,25,12.925310539717035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.139269984094557
24.0,2,19,3.880061315286283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.72505321099685
53.4,3,9,6.776055620076078,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.978833698567334
25.8,2,10,14.738298160449242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.569914413658926
44.9,4,5,10.621329670136918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.654471787659123
103.5,11,16,2.246500891816539,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.249497794707484
40.0,5,5,8.043917631642207,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.00043771997602
38.2,3,4,15.013714774489117,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.04365234566365
48.0,2,3,14.959207676805612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.238619133170708
37.1,4,4,15.405164776318202,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15.742267157598208
59.5,13,17,5.918939312890704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.449423319811945
60.1,14,25,6.093762621804344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.560752556386976
104.6,9,14,8.465379147411506,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.993564429978885
35.0,1,5,14.383280520534935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.150511887854474
27.5,6,10,2.71725377231751,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16.447399470043365
37.0,15,18,7.879209636267153,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.061525405290027
58.3,16,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.483376130829622
52.4,2,10,8.418284338721753,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.961441957872001
100.1,4,4,15.099912533218196,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16.51113730656749
26.6,2,8,2.7453072856584133,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16.205311432056007
44.3,2,5,5.854657554216357,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15.830413711839864
41.6,2,5,2.796009647170521,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.925723879522977
40.2,12,20,2.820056673945602,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,16.513911285617855
91.7,1,4,15.093370439074985,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.520027925953926
82.4,6,10,7.497982514381213,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.749367480991666
27.9,2,17,6.873289251665411,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.739759356223798
73.2,8,18,4.794220254394709,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,16.823665400899536
55.6,10,18,5.974955438329737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.389926580207256
80.0,1,13,7.115940445432566,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.347618888727823
60.5,23,25,3.885114415829032,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.54914526648332
